id_livraison,semaine,livre,qte,depot,annee,jour,panier,id_abonnement
1997333,23,0,1,11,2025,2025-06-06,1,28368
1997334,24,0,1,11,2025,2025-06-13,1,28368
1997335,25,0,1,11,2025,2025-06-20,1,28368
1997336,26,0,1,11,2025,2025-06-27,1,28368
1997337,27,0,1,11,2025,2025-07-04,1,28368
1997338,28,0,1,11,2025,2025-07-11,1,28368
1997339,29,0,1,11,2025,2025-07-18,1,28368
1997340,30,0,1,11,2025,2025-07-25,1,28368
1997341,31,0,1,11,2025,2025-08-01,1,28368
1997342,32,0,1,11,2025,2025-08-08,1,28368
1997343,33,0,1,11,2025,2025-08-14,1,28368
1997344,34,0,1,11,2025,2025-08-22,1,28368
1997345,35,0,1,11,2025,2025-08-29,1,28368
1997346,36,0,1,11,2025,2025-09-05,1,28368
1997347,37,0,1,11,2025,2025-09-12,1,28368
1997348,38,0,1,11,2025,2025-09-19,1,28368
1997349,39,0,1,11,2025,2025-09-26,1,28368
1997350,40,0,1,11,2025,2025-10-03,1,28368
1997351,41,0,1,11,2025,2025-10-10,1,28368
1997352,42,0,1,11,2025,2025-10-17,1,28368
1997353,43,0,1,11,2025,2025-10-24,1,28368
1997354,44,0,1,11,2025,2025-10-31,1,28368
1997355,45,0,1,11,2025,2025-11-07,1,28368
1997356,46,0,1,11,2025,2025-11-14,1,28368
1997357,47,0,1,11,2025,2025-11-21,1,28368
1997358,48,0,1,11,2025,2025-11-28,1,28368
1997359,49,0,1,11,2025,2025-12-05,1,28368
1997360,50,0,1,11,2025,2025-12-12,1,28368
1997361,51,0,1,11,2025,2025-12-19,1,28368
1997412,2,1,1,27,2025,2025-01-08,1,28370
1997413,3,1,1,27,2025,2025-01-15,1,28370
1997414,4,1,1,27,2025,2025-01-22,1,28370
1997415,5,1,1,27,2025,2025-01-29,1,28370
1997416,6,0,1,27,2025,2025-02-05,1,28370
1997417,7,0,1,27,2025,2025-02-12,1,28370
1997418,8,0,1,27,2025,2025-02-19,1,28370
1997419,9,0,1,27,2025,2025-02-26,1,28370
1997420,10,0,1,27,2025,2025-03-05,1,28370
1997421,11,0,1,27,2025,2025-03-12,1,28370
1997422,12,0,1,27,2025,2025-03-19,1,28370
1997423,13,0,1,27,2025,2025-03-26,1,28370
1997424,14,0,1,27,2025,2025-04-02,1,28370
1997425,15,0,1,27,2025,2025-04-09,1,28370
1997426,16,0,1,27,2025,2025-04-16,1,28370
1997427,17,0,1,27,2025,2025-04-23,1,28370
1997428,18,0,1,27,2025,2025-04-30,1,28370
1997429,19,0,1,27,2025,2025-05-07,1,28370
1997430,20,0,1,27,2025,2025-05-14,1,28370
1997431,21,0,1,27,2025,2025-05-21,1,28370
1997432,22,0,1,27,2025,2025-05-28,1,28370
1997433,23,0,1,27,2025,2025-06-04,1,28370
1997434,24,0,1,27,2025,2025-06-11,1,28370
1997435,25,0,1,27,2025,2025-06-18,1,28370
1997436,26,0,1,27,2025,2025-06-25,1,28370
1997437,27,0,1,27,2025,2025-07-02,1,28370
1997438,28,0,1,27,2025,2025-07-09,1,28370
1997439,29,0,1,27,2025,2025-07-16,1,28370
1997440,30,0,1,27,2025,2025-07-23,1,28370
1997441,31,0,1,27,2025,2025-07-30,1,28370
1997442,32,0,1,27,2025,2025-08-06,1,28370
1997443,33,0,1,27,2025,2025-08-13,1,28370
1997444,34,0,1,27,2025,2025-08-20,1,28370
1997445,35,0,1,27,2025,2025-08-27,1,28370
1997446,36,0,1,27,2025,2025-09-03,1,28370
1997447,37,0,1,27,2025,2025-09-10,1,28370
1997448,38,0,1,27,2025,2025-09-17,1,28370
1997449,39,0,1,27,2025,2025-09-24,1,28370
1997450,40,0,1,27,2025,2025-10-01,1,28370
1997451,41,0,1,27,2025,2025-10-08,1,28370
1997452,42,0,1,27,2025,2025-10-15,1,28370
1997453,43,0,1,27,2025,2025-10-22,1,28370
1997454,44,0,1,27,2025,2025-10-29,1,28370
1997455,45,0,1,27,2025,2025-11-05,1,28370
1997456,46,0,1,27,2025,2025-11-12,1,28370
1997457,47,0,1,27,2025,2025-11-19,1,28370
1997458,48,0,1,27,2025,2025-11-26,1,28370
1997459,49,0,1,27,2025,2025-12-03,1,28370
1997460,50,0,1,27,2025,2025-12-10,1,28370
1997461,51,0,1,27,2025,2025-12-17,1,28370
1997462,2,1,1,54,2025,2025-01-08,1,28371
1997463,3,1,1,54,2025,2025-01-15,1,28371
1997464,4,1,1,54,2025,2025-01-22,1,28371
1997465,5,1,1,54,2025,2025-01-29,1,28371
1997466,6,1,1,54,2025,2025-02-05,1,28371
1997467,7,0,1,54,2025,2025-02-12,1,28371
1997468,8,0,1,54,2025,2025-02-19,1,28371
1997469,9,0,1,54,2025,2025-02-26,1,28371
1997470,10,0,1,54,2025,2025-03-05,1,28371
1997471,11,0,1,54,2025,2025-03-12,1,28371
1997472,12,0,1,54,2025,2025-03-19,1,28371
1997473,13,0,1,54,2025,2025-03-26,1,28371
1997474,14,0,1,54,2025,2025-04-02,1,28371
1997475,15,0,1,54,2025,2025-04-09,1,28371
1997476,16,0,1,54,2025,2025-04-16,1,28371
1997477,17,0,1,54,2025,2025-04-23,1,28371
1997478,18,0,1,54,2025,2025-04-30,1,28371
1997479,19,0,1,54,2025,2025-05-07,1,28371
1997480,20,0,1,54,2025,2025-05-14,1,28371
1997481,21,0,1,54,2025,2025-05-21,1,28371
1997482,22,0,1,54,2025,2025-05-28,1,28371
1997483,23,0,1,54,2025,2025-06-04,1,28371
1997484,24,0,1,54,2025,2025-06-11,1,28371
1997485,25,0,1,54,2025,2025-06-18,1,28371
1997486,26,0,1,54,2025,2025-06-25,1,28371
1997487,27,0,1,54,2025,2025-07-02,1,28371
1997488,28,0,1,54,2025,2025-07-09,1,28371
1997489,29,0,1,54,2025,2025-07-16,1,28371
1997490,30,0,1,54,2025,2025-07-23,1,28371
1997491,31,0,1,54,2025,2025-07-30,1,28371
1997492,32,0,1,54,2025,2025-08-06,1,28371
1997493,33,0,1,54,2025,2025-08-13,1,28371
1997494,34,0,1,54,2025,2025-08-20,1,28371
1997495,35,0,1,54,2025,2025-08-27,1,28371
1997496,36,0,1,54,2025,2025-09-03,1,28371
1997497,37,0,1,54,2025,2025-09-10,1,28371
1997498,38,0,1,54,2025,2025-09-17,1,28371
1997499,39,0,1,54,2025,2025-09-24,1,28371
1997500,40,0,1,54,2025,2025-10-01,1,28371
1997501,41,0,1,54,2025,2025-10-08,1,28371
1997502,42,0,1,54,2025,2025-10-15,1,28371
1997503,43,0,1,54,2025,2025-10-22,1,28371
1997504,44,0,1,54,2025,2025-10-29,1,28371
1997505,45,0,1,54,2025,2025-11-05,1,28371
1997506,46,0,1,54,2025,2025-11-12,1,28371
1997507,47,0,1,54,2025,2025-11-19,1,28371
1997508,48,0,1,54,2025,2025-11-26,1,28371
1997509,49,0,1,54,2025,2025-12-03,1,28371
1997510,50,0,1,54,2025,2025-12-10,1,28371
1997511,51,0,1,54,2025,2025-12-17,1,28371
1997512,2,1,1,17,2025,2025-01-10,1,28372
1997513,3,1,1,17,2025,2025-01-17,1,28372
1997514,4,1,1,17,2025,2025-01-24,1,28372
1997515,5,1,1,17,2025,2025-01-31,1,28372
1997516,6,0,1,17,2025,2025-02-07,1,28372
1997517,7,0,1,17,2025,2025-02-14,1,28372
1997518,8,0,1,17,2025,2025-02-21,1,28372
1997519,9,0,1,17,2025,2025-02-28,1,28372
1997520,10,0,1,17,2025,2025-03-07,1,28372
1997521,11,0,1,17,2025,2025-03-14,1,28372
1997522,12,0,1,17,2025,2025-03-21,1,28372
1997523,13,0,1,17,2025,2025-03-28,1,28372
1997524,14,0,1,17,2025,2025-04-04,1,28372
1997525,15,0,1,17,2025,2025-04-11,1,28372
1997526,16,0,1,17,2025,2025-04-18,1,28372
1997527,17,0,1,17,2025,2025-04-25,1,28372
1997528,18,0,1,17,2025,2025-05-02,1,28372
1997529,19,0,1,17,2025,2025-05-09,1,28372
1997530,20,0,1,17,2025,2025-05-16,1,28372
1997531,21,0,1,17,2025,2025-05-23,1,28372
1997532,22,0,1,17,2025,2025-05-30,1,28372
1997533,23,0,1,17,2025,2025-06-06,1,28372
1997534,24,0,1,17,2025,2025-06-13,1,28372
1997535,25,0,1,17,2025,2025-06-20,1,28372
1997536,26,0,1,17,2025,2025-06-27,1,28372
1997537,27,0,1,17,2025,2025-07-04,1,28372
1997538,28,0,1,17,2025,2025-07-11,1,28372
1997539,29,0,1,17,2025,2025-07-18,1,28372
1997540,30,0,1,17,2025,2025-07-25,1,28372
1997541,31,0,1,17,2025,2025-08-01,1,28372
1997542,32,0,1,17,2025,2025-08-08,1,28372
1997543,33,0,1,17,2025,2025-08-14,1,28372
1997544,34,0,1,17,2025,2025-08-22,1,28372
1997545,35,0,1,17,2025,2025-08-29,1,28372
1997546,36,0,1,17,2025,2025-09-05,1,28372
1997547,37,0,1,17,2025,2025-09-12,1,28372
1997548,38,0,1,17,2025,2025-09-19,1,28372
1997549,39,0,1,17,2025,2025-09-26,1,28372
1997550,40,0,1,17,2025,2025-10-03,1,28372
1997551,41,0,1,17,2025,2025-10-10,1,28372
1997552,42,0,1,17,2025,2025-10-17,1,28372
1997553,43,0,1,17,2025,2025-10-24,1,28372
1997554,44,0,1,17,2025,2025-10-31,1,28372
1997555,45,0,1,17,2025,2025-11-07,1,28372
1997556,46,0,1,17,2025,2025-11-14,1,28372
1997557,47,0,1,17,2025,2025-11-21,1,28372
1997558,48,0,1,17,2025,2025-11-28,1,28372
1997559,49,0,1,17,2025,2025-12-05,1,28372
1997560,50,0,1,17,2025,2025-12-12,1,28372
1997561,51,0,1,17,2025,2025-12-19,1,28372
1997562,2,1,1,53,2025,2025-01-08,1,28373
1997563,3,1,1,53,2025,2025-01-15,1,28373
1997564,4,1,1,53,2025,2025-01-22,1,28373
1997565,5,1,1,53,2025,2025-01-29,1,28373
1997566,6,1,1,53,2025,2025-02-05,1,28373
1997567,7,0,1,53,2025,2025-02-12,1,28373
1997568,8,0,1,53,2025,2025-02-19,1,28373
1997569,9,0,1,53,2025,2025-02-26,1,28373
1997570,10,0,1,53,2025,2025-03-05,1,28373
1997571,11,0,1,53,2025,2025-03-12,1,28373
1997572,12,0,1,53,2025,2025-03-19,1,28373
1997573,13,0,1,53,2025,2025-03-26,1,28373
1997574,14,0,1,53,2025,2025-04-02,1,28373
1997575,15,0,1,53,2025,2025-04-09,1,28373
1997576,16,0,1,53,2025,2025-04-16,1,28373
1997577,17,0,1,53,2025,2025-04-23,1,28373
1997578,18,0,1,53,2025,2025-04-30,1,28373
1997579,19,0,1,53,2025,2025-05-07,1,28373
1997580,20,0,1,53,2025,2025-05-14,1,28373
1997581,21,0,1,53,2025,2025-05-21,1,28373
1997582,22,0,1,53,2025,2025-05-28,1,28373
1997583,23,0,1,53,2025,2025-06-04,1,28373
1997584,24,0,1,53,2025,2025-06-11,1,28373
1997585,25,0,1,53,2025,2025-06-18,1,28373
1997586,26,0,1,53,2025,2025-06-25,1,28373
1997587,27,0,1,53,2025,2025-07-02,1,28373
1997588,28,0,1,53,2025,2025-07-09,1,28373
1997589,29,0,1,53,2025,2025-07-16,1,28373
1997590,30,0,1,53,2025,2025-07-23,1,28373
1997591,31,0,1,53,2025,2025-07-30,1,28373
1997592,32,0,1,53,2025,2025-08-06,1,28373
1997593,33,0,1,53,2025,2025-08-13,1,28373
1997594,34,0,1,53,2025,2025-08-20,1,28373
1997595,35,0,1,53,2025,2025-08-27,1,28373
1997596,36,0,1,53,2025,2025-09-03,1,28373
1997597,37,0,1,53,2025,2025-09-10,1,28373
1997598,38,0,1,53,2025,2025-09-17,1,28373
1997599,39,0,1,53,2025,2025-09-24,1,28373
1997600,40,0,1,53,2025,2025-10-01,1,28373
1997601,41,0,1,53,2025,2025-10-08,1,28373
1997602,42,0,1,53,2025,2025-10-15,1,28373
1997603,43,0,1,53,2025,2025-10-22,1,28373
1997604,44,0,1,53,2025,2025-10-29,1,28373
1997605,45,0,1,53,2025,2025-11-05,1,28373
1997606,46,0,1,53,2025,2025-11-12,1,28373
1997607,47,0,1,53,2025,2025-11-19,1,28373
1997608,48,0,1,53,2025,2025-11-26,1,28373
1997609,49,0,1,53,2025,2025-12-03,1,28373
1997610,50,0,1,53,2025,2025-12-10,1,28373
1997611,51,0,1,53,2025,2025-12-17,1,28373
1997612,2,1,1,23,2025,2025-01-07,1,28374
1997613,3,1,1,23,2025,2025-01-14,1,28374
1997614,4,1,1,23,2025,2025-01-21,1,28374
1997615,5,1,1,23,2025,2025-01-28,1,28374
1997616,6,1,1,23,2025,2025-02-04,1,28374
1997617,7,0,1,23,2025,2025-02-11,1,28374
1997618,8,0,1,23,2025,2025-02-18,1,28374
1997619,9,0,1,23,2025,2025-02-25,1,28374
1997620,10,0,1,23,2025,2025-03-04,1,28374
1997621,11,0,1,23,2025,2025-03-11,1,28374
1997622,12,0,1,23,2025,2025-03-18,1,28374
1997623,13,0,1,23,2025,2025-03-25,1,28374
1997624,14,0,1,23,2025,2025-04-01,1,28374
1997625,15,0,1,23,2025,2025-04-08,1,28374
1997626,16,0,1,23,2025,2025-04-15,1,28374
1997627,17,0,1,23,2025,2025-04-22,1,28374
1997628,18,0,1,23,2025,2025-04-29,1,28374
1997629,19,0,1,23,2025,2025-05-06,1,28374
1997630,20,0,1,23,2025,2025-05-13,1,28374
1997631,21,0,1,23,2025,2025-05-20,1,28374
1997632,22,0,1,23,2025,2025-05-27,1,28374
1997633,23,0,1,23,2025,2025-06-03,1,28374
1997634,24,0,1,23,2025,2025-06-10,1,28374
1997635,25,0,1,23,2025,2025-06-17,1,28374
1997636,26,0,1,23,2025,2025-06-24,1,28374
1997637,27,0,1,23,2025,2025-07-01,1,28374
1997638,28,0,1,23,2025,2025-07-08,1,28374
1997639,29,0,1,23,2025,2025-07-15,1,28374
1997640,30,0,1,23,2025,2025-07-22,1,28374
1997641,31,0,1,23,2025,2025-07-29,1,28374
1997642,32,0,1,23,2025,2025-08-05,1,28374
1997643,33,0,1,23,2025,2025-08-12,1,28374
1997644,34,0,1,23,2025,2025-08-19,1,28374
1997645,35,0,1,23,2025,2025-08-26,1,28374
1997646,36,0,1,23,2025,2025-09-02,1,28374
1997647,37,0,1,23,2025,2025-09-09,1,28374
1997648,38,0,1,23,2025,2025-09-16,1,28374
1997649,39,0,1,23,2025,2025-09-23,1,28374
1997650,40,0,1,23,2025,2025-09-30,1,28374
1997651,41,0,1,23,2025,2025-10-07,1,28374
1997652,42,0,1,23,2025,2025-10-14,1,28374
1997653,43,0,1,23,2025,2025-10-21,1,28374
1997654,44,0,1,23,2025,2025-10-28,1,28374
1997655,45,0,1,23,2025,2025-11-04,1,28374
1997656,46,0,1,23,2025,2025-11-10,1,28374
1997657,47,0,1,23,2025,2025-11-18,1,28374
1997658,48,0,1,23,2025,2025-11-25,1,28374
1997659,49,0,1,23,2025,2025-12-02,1,28374
1997660,50,0,1,23,2025,2025-12-09,1,28374
1997661,51,0,1,23,2025,2025-12-16,1,28374
1997662,2,1,1,29,2025,2025-01-08,1,28375
1997663,3,1,1,29,2025,2025-01-15,1,28375
1997664,4,1,1,29,2025,2025-01-22,1,28375
1997665,5,1,1,29,2025,2025-01-29,1,28375
1997666,6,1,1,29,2025,2025-02-05,1,28375
1997667,7,0,1,29,2025,2025-02-12,1,28375
1997668,8,0,1,29,2025,2025-02-19,1,28375
1997669,9,0,1,29,2025,2025-02-26,1,28375
1997670,10,0,1,29,2025,2025-03-05,1,28375
1997671,11,0,1,29,2025,2025-03-12,1,28375
1997672,12,0,1,29,2025,2025-03-19,1,28375
1997673,13,0,1,29,2025,2025-03-26,1,28375
1997674,14,0,1,29,2025,2025-04-02,1,28375
1997675,15,0,1,29,2025,2025-04-09,1,28375
1997676,16,0,1,29,2025,2025-04-16,1,28375
1997677,17,0,1,29,2025,2025-04-23,1,28375
1997678,18,0,1,29,2025,2025-04-30,1,28375
1997679,19,0,1,29,2025,2025-05-07,1,28375
1997680,20,0,1,29,2025,2025-05-14,1,28375
1997681,21,0,1,29,2025,2025-05-21,1,28375
1997682,22,0,1,29,2025,2025-05-28,1,28375
1997683,23,0,1,29,2025,2025-06-04,1,28375
1997684,24,0,1,29,2025,2025-06-11,1,28375
1997685,25,0,1,29,2025,2025-06-18,1,28375
1997686,26,0,1,29,2025,2025-06-25,1,28375
1997687,27,0,1,29,2025,2025-07-02,1,28375
1997688,28,0,1,29,2025,2025-07-09,1,28375
1997689,29,0,1,29,2025,2025-07-16,1,28375
1997690,30,0,1,29,2025,2025-07-23,1,28375
1997691,31,0,1,29,2025,2025-07-30,1,28375
1997692,32,0,1,29,2025,2025-08-06,1,28375
1997693,33,0,1,29,2025,2025-08-13,1,28375
1997694,34,0,1,29,2025,2025-08-20,1,28375
1997695,35,0,1,29,2025,2025-08-27,1,28375
1997696,36,0,1,29,2025,2025-09-03,1,28375
1997697,37,0,1,29,2025,2025-09-10,1,28375
1997698,38,0,1,29,2025,2025-09-17,1,28375
1997699,39,0,1,29,2025,2025-09-24,1,28375
1997700,40,0,1,29,2025,2025-10-01,1,28375
1997701,41,0,1,29,2025,2025-10-08,1,28375
1997702,42,0,1,29,2025,2025-10-15,1,28375
1997703,43,0,1,29,2025,2025-10-22,1,28375
1997704,44,0,1,29,2025,2025-10-29,1,28375
1997705,45,0,1,29,2025,2025-11-05,1,28375
1997706,46,0,1,29,2025,2025-11-12,1,28375
1997707,47,0,1,29,2025,2025-11-19,1,28375
1997708,48,0,1,29,2025,2025-11-26,1,28375
1997709,49,0,1,29,2025,2025-12-03,1,28375
1997710,50,0,1,29,2025,2025-12-10,1,28375
1997711,51,0,1,29,2025,2025-12-17,1,28375
1997712,2,1,1,81,2025,2025-01-09,1,28376
1997713,3,1,1,81,2025,2025-01-16,1,28376
1997714,4,1,1,81,2025,2025-01-23,1,28376
1997715,5,1,1,81,2025,2025-01-30,1,28376
1997716,6,0,1,81,2025,2025-02-06,1,28376
1997717,7,0,1,81,2025,2025-02-13,1,28376
1997718,8,0,1,81,2025,2025-02-20,1,28376
1997719,9,0,1,81,2025,2025-02-27,1,28376
1997720,10,0,1,81,2025,2025-03-06,1,28376
1997721,11,0,1,81,2025,2025-03-13,1,28376
1997722,12,0,1,81,2025,2025-03-20,1,28376
1997723,13,0,1,81,2025,2025-03-27,1,28376
1997724,14,0,1,81,2025,2025-04-03,1,28376
1997725,15,0,1,81,2025,2025-04-10,1,28376
1997726,16,0,1,81,2025,2025-04-17,1,28376
1997727,17,0,1,81,2025,2025-04-24,1,28376
1997728,18,0,1,81,2025,2025-05-02,1,28376
1997729,19,0,1,81,2025,2025-05-09,1,28376
1997730,20,0,1,81,2025,2025-05-15,1,28376
1997731,21,0,1,81,2025,2025-05-22,1,28376
1997732,22,0,1,81,2025,2025-05-30,1,28376
1997733,23,0,1,81,2025,2025-06-05,1,28376
1997734,24,0,1,81,2025,2025-06-12,1,28376
1997735,25,0,1,81,2025,2025-06-19,1,28376
1997736,26,0,1,81,2025,2025-06-26,1,28376
1997737,27,0,1,81,2025,2025-07-03,1,28376
1997738,28,0,1,81,2025,2025-07-10,1,28376
1997739,29,0,1,81,2025,2025-07-17,1,28376
1997740,30,0,1,81,2025,2025-07-24,1,28376
1997741,31,0,1,81,2025,2025-07-31,1,28376
1997742,32,0,1,81,2025,2025-08-07,1,28376
1997743,33,0,1,81,2025,2025-08-14,1,28376
1997744,34,0,1,81,2025,2025-08-21,1,28376
1997745,35,0,1,81,2025,2025-08-28,1,28376
1997746,36,0,1,81,2025,2025-09-04,1,28376
1997747,37,0,1,81,2025,2025-09-11,1,28376
1997748,38,0,1,81,2025,2025-09-18,1,28376
1997749,39,0,1,81,2025,2025-09-25,1,28376
1997750,40,0,1,81,2025,2025-10-02,1,28376
1997751,41,0,1,81,2025,2025-10-09,1,28376
1997752,42,0,1,81,2025,2025-10-16,1,28376
1997753,43,0,1,81,2025,2025-10-23,1,28376
1997754,44,0,1,81,2025,2025-10-30,1,28376
1997755,45,0,1,81,2025,2025-11-06,1,28376
1997756,46,0,1,81,2025,2025-11-13,1,28376
1997757,47,0,1,81,2025,2025-11-20,1,28376
1997758,48,0,1,81,2025,2025-11-27,1,28376
1997759,49,0,1,81,2025,2025-12-04,1,28376
1997760,50,0,1,81,2025,2025-12-11,1,28376
1997761,51,0,1,81,2025,2025-12-18,1,28376
1997762,2,1,1,16,2025,2025-01-10,1,28377
1997763,3,1,1,16,2025,2025-01-17,1,28377
1997764,4,1,1,16,2025,2025-01-24,1,28377
1997765,5,1,1,16,2025,2025-01-31,1,28377
1997766,6,0,1,16,2025,2025-02-07,1,28377
1997767,7,0,1,16,2025,2025-02-14,1,28377
1997768,8,0,1,16,2025,2025-02-21,1,28377
1997769,9,0,1,16,2025,2025-02-28,1,28377
1997770,10,0,1,16,2025,2025-03-07,1,28377
1997771,11,0,1,16,2025,2025-03-14,1,28377
1997772,12,0,1,16,2025,2025-03-21,1,28377
1997773,13,0,1,16,2025,2025-03-28,1,28377
1997774,14,0,1,16,2025,2025-04-04,1,28377
1997775,15,0,1,16,2025,2025-04-11,1,28377
1997776,16,0,1,16,2025,2025-04-18,1,28377
1997777,17,0,1,16,2025,2025-04-25,1,28377
1997778,18,0,1,16,2025,2025-05-02,1,28377
1997779,19,0,1,16,2025,2025-05-09,1,28377
1997780,20,0,1,16,2025,2025-05-16,1,28377
1997781,21,0,1,16,2025,2025-05-23,1,28377
1997782,22,0,1,16,2025,2025-05-30,1,28377
1997783,23,0,1,16,2025,2025-06-06,1,28377
1997784,24,0,1,16,2025,2025-06-13,1,28377
1997785,25,0,1,16,2025,2025-06-20,1,28377
1997786,26,0,1,16,2025,2025-06-27,1,28377
1997787,27,0,1,16,2025,2025-07-04,1,28377
1997788,28,0,1,16,2025,2025-07-11,1,28377
1997789,29,0,1,16,2025,2025-07-18,1,28377
1997790,30,0,1,16,2025,2025-07-25,1,28377
1997791,31,0,1,16,2025,2025-08-01,1,28377
1997792,32,0,1,16,2025,2025-08-08,1,28377
1997793,33,0,1,16,2025,2025-08-14,1,28377
1997794,34,0,1,16,2025,2025-08-22,1,28377
1997795,35,0,1,16,2025,2025-08-29,1,28377
1997796,36,0,1,16,2025,2025-09-05,1,28377
1997797,37,0,1,16,2025,2025-09-12,1,28377
1997798,38,0,1,16,2025,2025-09-19,1,28377
1997799,39,0,1,16,2025,2025-09-26,1,28377
1997800,40,0,1,16,2025,2025-10-03,1,28377
1997801,41,0,1,16,2025,2025-10-10,1,28377
1997802,42,0,1,16,2025,2025-10-17,1,28377
1997803,43,0,1,16,2025,2025-10-24,1,28377
1997804,44,0,1,16,2025,2025-10-31,1,28377
1997805,45,0,1,16,2025,2025-11-07,1,28377
1997806,46,0,1,16,2025,2025-11-14,1,28377
1997807,47,0,1,16,2025,2025-11-21,1,28377
1997808,48,0,1,16,2025,2025-11-28,1,28377
1997809,49,0,1,16,2025,2025-12-05,1,28377
1997810,50,0,1,16,2025,2025-12-12,1,28377
1997811,51,0,1,16,2025,2025-12-19,1,28377
1997862,2,1,1,62,2025,2025-01-07,1,28379
1997863,3,1,1,62,2025,2025-01-14,1,28379
1997864,4,1,1,62,2025,2025-01-21,1,28379
1997865,5,1,1,62,2025,2025-01-28,1,28379
1997866,6,1,1,62,2025,2025-02-04,1,28379
1997867,7,0,1,62,2025,2025-02-11,1,28379
1997868,8,0,1,62,2025,2025-02-18,1,28379
1997869,9,0,1,62,2025,2025-02-25,1,28379
1997870,10,0,1,62,2025,2025-03-04,1,28379
1997871,11,0,1,62,2025,2025-03-11,1,28379
1997872,12,0,1,62,2025,2025-03-18,1,28379
1997873,13,0,1,62,2025,2025-03-25,1,28379
1997874,14,0,1,62,2025,2025-04-01,1,28379
1997875,15,0,1,62,2025,2025-04-08,1,28379
1997876,16,0,1,62,2025,2025-04-15,1,28379
1997877,17,0,1,62,2025,2025-04-22,1,28379
1997878,18,0,1,62,2025,2025-04-29,1,28379
1997879,19,0,1,62,2025,2025-05-06,1,28379
1997880,20,0,1,62,2025,2025-05-13,1,28379
1997881,21,0,1,62,2025,2025-05-20,1,28379
1997882,22,0,1,62,2025,2025-05-27,1,28379
1997883,23,0,1,62,2025,2025-06-03,1,28379
1997884,24,0,1,62,2025,2025-06-10,1,28379
1997885,25,0,1,62,2025,2025-06-17,1,28379
1997886,26,0,1,62,2025,2025-06-24,1,28379
1997887,27,0,1,62,2025,2025-07-01,1,28379
1997888,28,0,1,62,2025,2025-07-08,1,28379
1997889,29,0,1,62,2025,2025-07-15,1,28379
1997890,30,0,1,62,2025,2025-07-22,1,28379
1997891,31,0,1,62,2025,2025-07-29,1,28379
1997892,32,0,1,62,2025,2025-08-05,1,28379
1997893,33,0,1,62,2025,2025-08-12,1,28379
1997894,34,0,1,62,2025,2025-08-19,1,28379
1997895,35,0,1,62,2025,2025-08-26,1,28379
1997896,36,0,1,62,2025,2025-09-02,1,28379
1997897,37,0,1,62,2025,2025-09-09,1,28379
1997898,38,0,1,62,2025,2025-09-16,1,28379
1997899,39,0,1,62,2025,2025-09-23,1,28379
1997900,40,0,1,62,2025,2025-09-30,1,28379
1997901,41,0,1,62,2025,2025-10-07,1,28379
1997902,42,0,1,62,2025,2025-10-14,1,28379
1997903,43,0,1,62,2025,2025-10-21,1,28379
1997904,44,0,1,62,2025,2025-10-28,1,28379
1997905,45,0,1,62,2025,2025-11-04,1,28379
1997906,46,0,1,62,2025,2025-11-10,1,28379
1997907,47,0,1,62,2025,2025-11-18,1,28379
1997908,48,0,1,62,2025,2025-11-25,1,28379
1997909,49,0,1,62,2025,2025-12-02,1,28379
1997910,50,0,1,62,2025,2025-12-09,1,28379
1997911,51,0,1,62,2025,2025-12-16,1,28379
1997912,2,1,1,6,2025,2025-01-08,1,28380
1997913,3,1,1,6,2025,2025-01-15,1,28380
1997914,4,1,1,6,2025,2025-01-22,1,28380
1997915,5,1,1,6,2025,2025-01-29,1,28380
1997916,6,1,1,6,2025,2025-02-05,1,28380
1997917,7,0,1,6,2025,2025-02-12,1,28380
1997918,8,0,1,6,2025,2025-02-19,1,28380
1997919,9,0,1,6,2025,2025-02-26,1,28380
1997920,10,0,1,6,2025,2025-03-05,1,28380
1997921,11,0,1,6,2025,2025-03-12,1,28380
1997922,12,0,1,6,2025,2025-03-19,1,28380
1997923,13,0,1,6,2025,2025-03-26,1,28380
1997924,14,0,1,6,2025,2025-04-02,1,28380
1997925,15,0,1,6,2025,2025-04-09,1,28380
1997926,16,0,1,6,2025,2025-04-16,1,28380
1997927,17,0,1,6,2025,2025-04-23,1,28380
1997928,18,0,1,6,2025,2025-04-30,1,28380
1997929,19,0,1,6,2025,2025-05-07,1,28380
1997930,20,0,1,6,2025,2025-05-14,1,28380
1997931,21,0,1,6,2025,2025-05-21,1,28380
1997932,22,0,1,6,2025,2025-05-28,1,28380
1997933,23,0,1,6,2025,2025-06-04,1,28380
1997934,24,0,1,6,2025,2025-06-11,1,28380
1997935,25,0,1,6,2025,2025-06-18,1,28380
1997936,26,0,1,6,2025,2025-06-25,1,28380
1997937,27,0,1,6,2025,2025-07-02,1,28380
1997938,28,0,1,6,2025,2025-07-09,1,28380
1997939,29,0,1,6,2025,2025-07-16,1,28380
1997940,30,0,1,6,2025,2025-07-23,1,28380
1997941,31,0,1,6,2025,2025-07-30,1,28380
1997942,32,0,1,6,2025,2025-08-06,1,28380
1997943,33,0,1,6,2025,2025-08-13,1,28380
1997944,34,0,1,6,2025,2025-08-20,1,28380
1997945,35,0,1,6,2025,2025-08-27,1,28380
1997946,36,0,1,6,2025,2025-09-03,1,28380
1997947,37,0,1,6,2025,2025-09-10,1,28380
1997948,38,0,1,6,2025,2025-09-17,1,28380
1997949,39,0,1,6,2025,2025-09-24,1,28380
