abonnement_id,created_at,adherent_id,panier_id,date_debut,nombre,montant,mode_paiement_id,saison_id
29069,2025-02-09 16:31:43.10943+00,1573,11,,,,,1
29071,2025-02-09 16:31:43.10943+00,260342,1,,,,,1
29074,2025-02-09 16:31:43.10943+00,66778,8,,,,,1
29075,2025-02-09 16:31:43.10943+00,66778,11,,,,,1
29159,2025-02-09 16:31:43.10943+00,1589,8,,,,,1
29077,2025-02-09 16:31:43.10943+00,260158,11,,,,,1
29080,2025-02-09 16:31:43.10943+00,68942,2,,,,,1
29327,2025-02-09 16:31:43.10943+00,299,11,,,,,1
29083,2025-02-09 16:31:43.10943+00,258622,9,,,,,1
29084,2025-02-09 16:31:43.10943+00,258770,9,,,,,1
29085,2025-02-09 16:31:43.10943+00,258346,11,,,,,1
29086,2025-02-09 16:31:43.10943+00,592,11,,,,,1
29087,2025-02-09 16:31:43.10943+00,259270,8,,,,,1
29088,2025-02-09 16:31:43.10943+00,258911,9,,,,,1
29089,2025-02-09 16:31:43.10943+00,258911,11,,,,,1
29090,2025-02-09 16:31:43.10943+00,54,11,,,,,1
29092,2025-02-09 16:31:43.10943+00,258818,8,,,,,1
29529,2025-02-09 16:31:43.10943+00,260815,8,,,,,1
29528,2025-02-09 16:31:43.10943+00,260815,11,,,,,1
29527,2025-02-09 16:31:43.10943+00,260815,1,,,,,1
29097,2025-02-09 16:31:43.10943+00,380,11,,,,,1
29100,2025-02-09 16:31:43.10943+00,260422,11,,,,,1
29102,2025-02-09 16:31:43.10943+00,173,9,,,,,1
29103,2025-02-09 16:31:43.10943+00,351,11,,,,,1
29104,2025-02-09 16:31:43.10943+00,237779,8,,,,,1
29105,2025-02-09 16:31:43.10943+00,473,11,,,,,1
29106,2025-02-09 16:31:43.10943+00,24312,11,,,,,1
29109,2025-02-09 16:31:43.10943+00,258794,9,,,,,1
29110,2025-02-09 16:31:43.10943+00,47476,9,,,,,1
29111,2025-02-09 16:31:43.10943+00,85,11,,,,,1
29112,2025-02-09 16:31:43.10943+00,85,9,,,,,1
29113,2025-02-09 16:31:43.10943+00,260737,2,,,,,1
29115,2025-02-09 16:31:43.10943+00,260402,8,,,,,1
29116,2025-02-09 16:31:43.10943+00,260402,11,,,,,1
29117,2025-02-09 16:31:43.10943+00,257824,11,,,,,1
29118,2025-02-09 16:31:43.10943+00,257660,8,,,,,1
29119,2025-02-09 16:31:43.10943+00,249807,8,,,,,1
29120,2025-02-09 16:31:43.10943+00,478,1,,,,,1
29122,2025-02-09 16:31:43.10943+00,154,1,,,,,1
29123,2025-02-09 16:31:43.10943+00,258339,8,,,,,1
29124,2025-02-09 16:31:43.10943+00,123107,8,,,,,1
29125,2025-02-09 16:31:43.10943+00,115,8,,,,,1
29126,2025-02-09 16:31:43.10943+00,77,11,,,,,1
29127,2025-02-09 16:31:43.10943+00,336,11,,,,,1
29128,2025-02-09 16:31:43.10943+00,48803,8,,,,,1
29129,2025-02-09 16:31:43.10943+00,165,11,,,,,1
29131,2025-02-09 16:31:43.10943+00,251610,8,,,,,1
29132,2025-02-09 16:31:43.10943+00,257879,10,,,,,1
29133,2025-02-09 16:31:43.10943+00,257879,11,,,,,1
29134,2025-02-09 16:31:43.10943+00,259392,11,,,,,1
29135,2025-02-09 16:31:43.10943+00,259392,8,,,,,1
29137,2025-02-09 16:31:43.10943+00,259380,2,,,,,1
29138,2025-02-09 16:31:43.10943+00,259380,8,,,,,1
29146,2025-02-09 16:31:43.10943+00,1571,11,,,,,1
29145,2025-02-09 16:31:43.10943+00,260444,8,,,,,1
29147,2025-02-09 16:31:43.10943+00,260201,9,,,,,1
29149,2025-02-09 16:31:43.10943+00,258724,1,,,,,1
29150,2025-02-09 16:31:43.10943+00,259545,8,,,,,1
29166,2025-02-09 16:31:43.10943+00,260391,8,,,,,1
29167,2025-02-09 16:31:43.10943+00,125845,9,,,,,1
29168,2025-02-09 16:31:43.10943+00,125845,11,,,,,1
29204,2025-02-09 16:31:43.10943+00,260375,11,,,,,1
29172,2025-02-09 16:31:43.10943+00,258522,11,,,,,1
29173,2025-02-09 16:31:43.10943+00,259435,3,,,,,1
29174,2025-02-09 16:31:43.10943+00,259435,9,,,,,1
29360,2025-02-09 16:31:43.10943+00,260249,11,,,,,1
29179,2025-02-09 16:31:43.10943+00,258466,4,,,,,1
29178,2025-02-09 16:31:43.10943+00,258466,11,,,,,1
29184,2025-02-09 16:31:43.10943+00,149,8,,,,,1
29186,2025-02-09 16:31:43.10943+00,259383,11,,,,,1
29187,2025-02-09 16:31:43.10943+00,259383,8,,,,,1
29188,2025-02-09 16:31:43.10943+00,363,4,,,,,1
29189,2025-02-09 16:31:43.10943+00,363,9,,,,,1
29192,2025-02-09 16:31:43.10943+00,259421,8,,,,,1
29193,2025-02-09 16:31:43.10943+00,259645,8,,,,,1
29194,2025-02-09 16:31:43.10943+00,259645,10,,,,,1
29195,2025-02-09 16:31:43.10943+00,259645,11,,,,,1
29197,2025-02-09 16:31:43.10943+00,259348,11,,,,,1
29199,2025-02-09 16:31:43.10943+00,112452,9,,,,,1
29201,2025-02-09 16:31:43.10943+00,257664,11,,,,,1
29202,2025-02-09 16:31:43.10943+00,259024,9,,,,,1
29203,2025-02-09 16:31:43.10943+00,54513,8,,,,,1
29205,2025-02-09 16:31:43.10943+00,259489,8,,,,,1
29206,2025-02-09 16:31:43.10943+00,260265,11,,,,,1
29207,2025-02-09 16:31:43.10943+00,260265,8,,,,,1
29209,2025-02-09 16:31:43.10943+00,258846,8,,,,,1
29210,2025-02-09 16:31:43.10943+00,266,9,,,,,1
29211,2025-02-09 16:31:43.10943+00,120,11,,,,,1
29212,2025-02-09 16:31:43.10943+00,120,9,,,,,1
29213,2025-02-09 16:31:43.10943+00,586,9,,,,,1
29214,2025-02-09 16:31:43.10943+00,586,11,,,,,1
29215,2025-02-09 16:31:43.10943+00,202,8,,,,,1
29216,2025-02-09 16:31:43.10943+00,260486,2,,,,,1
29217,2025-02-09 16:31:43.10943+00,260486,8,,,,,1
29219,2025-02-09 16:31:43.10943+00,259958,11,,,,,1
29220,2025-02-09 16:31:43.10943+00,259958,8,,,,,1
29221,2025-02-09 16:31:43.10943+00,260766,2,,,,,1
29224,2025-02-09 16:31:43.10943+00,244231,11,,,,,1
29225,2025-02-09 16:31:43.10943+00,260658,8,,,,,1
29226,2025-02-09 16:31:43.10943+00,137401,8,,,,,1
29227,2025-02-09 16:31:43.10943+00,362,11,,,,,1
29621,2025-02-09 16:31:43.10943+00,1581,8,,,,,1
29229,2025-02-09 16:31:43.10943+00,258425,11,,,,,1
29556,2025-02-09 16:31:43.10943+00,260411,1,,,,,1
29231,2025-02-09 16:31:43.10943+00,260393,8,,,,,1
29232,2025-02-09 16:31:43.10943+00,65196,8,,,,,1
29233,2025-02-09 16:31:43.10943+00,260076,8,,,,,1
29234,2025-02-09 16:31:43.10943+00,260739,2,,,,,1
29235,2025-02-09 16:31:43.10943+00,260739,8,,,,,1
29236,2025-02-09 16:31:43.10943+00,356,10,,,,,1
29237,2025-02-09 16:31:43.10943+00,356,11,,,,,1
29241,2025-02-09 16:31:43.10943+00,260081,7,,,,,1
29242,2025-02-09 16:31:43.10943+00,260081,7,,,,,1
29243,2025-02-09 16:31:43.10943+00,260081,7,,,,,1
29244,2025-02-09 16:31:43.10943+00,260081,7,,,,,1
29245,2025-02-09 16:31:43.10943+00,260081,7,,,,,1
29247,2025-02-09 16:31:43.10943+00,260081,7,,,,,1
29248,2025-02-09 16:31:43.10943+00,260081,9,,,,,1
29249,2025-02-09 16:31:43.10943+00,260018,8,,,,,1
29250,2025-02-09 16:31:43.10943+00,178012,8,,,,,1
29252,2025-02-09 16:31:43.10943+00,258065,8,,,,,1
29253,2025-02-09 16:31:43.10943+00,258151,11,,,,,1
29256,2025-02-09 16:31:43.10943+00,539,11,,,,,1
29255,2025-02-09 16:31:43.10943+00,258151,8,,,,,1
29257,2025-02-09 16:31:43.10943+00,258757,11,,,,,1
29258,2025-02-09 16:31:43.10943+00,258757,9,,,,,1
29260,2025-02-09 16:31:43.10943+00,260799,7,,,,,1
29261,2025-02-09 16:31:43.10943+00,260802,7,,,,,1
29262,2025-02-09 16:31:43.10943+00,260806,7,,,,,1
29266,2025-02-09 16:31:43.10943+00,260809,7,,,,,1
29267,2025-02-09 16:31:43.10943+00,259857,11,,,,,1
29268,2025-02-09 16:31:43.10943+00,259857,8,,,,,1
29269,2025-02-09 16:31:43.10943+00,260810,7,,,,,1
29270,2025-02-09 16:31:43.10943+00,259463,9,,,,,1
29271,2025-02-09 16:31:43.10943+00,259811,4,,,,,1
29272,2025-02-09 16:31:43.10943+00,259811,11,,,,,1
29273,2025-02-09 16:31:43.10943+00,260811,7,,,,,1
29274,2025-02-09 16:31:43.10943+00,259811,10,,,,,1
29281,2025-02-09 16:31:43.10943+00,260714,2,,,,,1
29522,2025-02-09 16:31:43.10943+00,260171,1,,,,,1
29283,2025-02-09 16:31:43.10943+00,260714,11,,,,,1
29286,2025-02-09 16:31:43.10943+00,260742,7,,,,,1
29287,2025-02-09 16:31:43.10943+00,260791,7,,,,,1
29288,2025-02-09 16:31:43.10943+00,260734,7,,,,,1
29290,2025-02-09 16:31:43.10943+00,89,9,,,,,1
29291,2025-02-09 16:31:43.10943+00,260759,8,,,,,1
29292,2025-02-09 16:31:43.10943+00,260759,11,,,,,1
29293,2025-02-09 16:31:43.10943+00,111932,8,,,,,1
29294,2025-02-09 16:31:43.10943+00,111932,11,,,,,1
29295,2025-02-09 16:31:43.10943+00,258801,8,,,,,1
29296,2025-02-09 16:31:43.10943+00,258799,9,,,,,1
29297,2025-02-09 16:31:43.10943+00,1579,11,,,,,1
29298,2025-02-09 16:31:43.10943+00,258809,11,,,,,1
29299,2025-02-09 16:31:43.10943+00,258809,8,,,,,1
29300,2025-02-09 16:31:43.10943+00,260224,8,,,,,1
29301,2025-02-09 16:31:43.10943+00,260224,11,,,,,1
29302,2025-02-09 16:31:43.10943+00,431,8,,,,,1
29303,2025-02-09 16:31:43.10943+00,431,11,,,,,1
29304,2025-02-09 16:31:43.10943+00,258095,9,,,,,1
29305,2025-02-09 16:31:43.10943+00,260224,5,,,,,1
29307,2025-02-09 16:31:43.10943+00,259412,9,,,,,1
29542,2025-02-09 16:31:43.10943+00,260817,1,,,,,1
29309,2025-02-09 16:31:43.10943+00,169,11,,,,,1
29310,2025-02-09 16:31:43.10943+00,169,8,,,,,1
29413,2025-02-09 16:31:43.10943+00,158804,1,,,,,1
29312,2025-02-09 16:31:43.10943+00,260719,11,,,,,1
29313,2025-02-09 16:31:43.10943+00,260223,8,,,,,1
29554,2025-02-09 16:31:43.10943+00,359,9,,,,,1
29383,2025-02-09 16:31:43.10943+00,54498,8,,,,,1
29533,2025-02-09 16:31:43.10943+00,258357,8,,,,,1
29317,2025-02-09 16:31:43.10943+00,260368,11,,,,,1
29318,2025-02-09 16:31:43.10943+00,258602,8,,,,,1
29319,2025-02-09 16:31:43.10943+00,257701,8,,,,,1
29320,2025-02-09 16:31:43.10943+00,457,9,,,,,1
29321,2025-02-09 16:31:43.10943+00,457,11,,,,,1
29322,2025-02-09 16:31:43.10943+00,260680,8,,,,,1
29323,2025-02-09 16:31:43.10943+00,260680,11,,,,,1
29324,2025-02-09 16:31:43.10943+00,259427,11,,,,,1
29325,2025-02-09 16:31:43.10943+00,259165,8,,,,,1
29612,2025-02-09 16:31:43.10943+00,260527,11,,,,,1
29328,2025-02-09 16:31:43.10943+00,156,11,,,,,1
29546,2025-02-09 16:31:43.10943+00,260252,2,,,,,1
29330,2025-02-09 16:31:43.10943+00,258282,8,,,,,1
29331,2025-02-09 16:31:43.10943+00,258604,8,,,,,1
29332,2025-02-09 16:31:43.10943+00,119994,9,,,,,1
29333,2025-02-09 16:31:43.10943+00,258127,8,,,,,1
29334,2025-02-09 16:31:43.10943+00,258531,11,,,,,1
29572,2025-02-09 16:31:43.10943+00,259498,8,,,,,1
29336,2025-02-09 16:31:43.10943+00,257772,8,,,,,1
29339,2025-02-09 16:31:43.10943+00,260783,2,,,,,1
29340,2025-02-09 16:31:43.10943+00,260783,10,,,,,1
29540,2025-02-09 16:31:43.10943+00,260451,8,,,,,1
29342,2025-02-09 16:31:43.10943+00,260162,8,,,,,1
29345,2025-02-09 16:31:43.10943+00,259117,2,,,,,1
29347,2025-02-09 16:31:43.10943+00,260772,3,,,,,1
29614,2025-02-09 16:31:43.10943+00,259057,1,,,,,1
29349,2025-02-09 16:31:43.10943+00,260772,11,,,,,1
29351,2025-02-09 16:31:43.10943+00,260775,10,,,,,1
29515,2025-02-09 16:31:43.10943+00,259976,11,,,,,1
29355,2025-02-09 16:31:43.10943+00,258184,3,,,,,1
29356,2025-02-09 16:31:43.10943+00,259543,8,,,,,1
29358,2025-02-09 16:31:43.10943+00,498,6,,,,,1
29359,2025-02-09 16:31:43.10943+00,498,5,,,,,1
29362,2025-02-09 16:31:43.10943+00,260249,8,,,,,1
29363,2025-02-09 16:31:43.10943+00,139,8,,,,,1
29364,2025-02-09 16:31:43.10943+00,139,11,,,,,1
29365,2025-02-09 16:31:43.10943+00,259040,8,,,,,1
29366,2025-02-09 16:31:43.10943+00,258663,5,,,,,1
29367,2025-02-09 16:31:43.10943+00,82665,5,,,,,1
29368,2025-02-09 16:31:43.10943+00,259039,3,,,,,1
29369,2025-02-09 16:31:43.10943+00,260175,3,,,,,1
29370,2025-02-09 16:31:43.10943+00,257535,1,,,,,1
29371,2025-02-09 16:31:43.10943+00,257538,1,,,,,1
29372,2025-02-09 16:31:43.10943+00,260749,8,,,,,1
29373,2025-02-09 16:31:43.10943+00,257539,1,,,,,1
29374,2025-02-09 16:31:43.10943+00,257886,1,,,,,1
29375,2025-02-09 16:31:43.10943+00,260592,5,,,,,1
29376,2025-02-09 16:31:43.10943+00,185999,5,,,,,1
29377,2025-02-09 16:31:43.10943+00,260594,9,,,,,1
29378,2025-02-09 16:31:43.10943+00,260559,1,,,,,1
29379,2025-02-09 16:31:43.10943+00,257860,7,,,,,1
29380,2025-02-09 16:31:43.10943+00,258948,8,,,,,1
29493,2025-02-09 16:31:43.10943+00,190584,7,,,,,1
29491,2025-02-09 16:31:43.10943+00,1551,8,,,,,1
29384,2025-02-09 16:31:43.10943+00,54498,11,,,,,1
29385,2025-02-09 16:31:43.10943+00,258075,8,,,,,1
29386,2025-02-09 16:31:43.10943+00,260813,1,,,,,1
29387,2025-02-09 16:31:43.10943+00,260813,8,,,,,1
29388,2025-02-09 16:31:43.10943+00,259337,10,,,,,1
29389,2025-02-09 16:31:43.10943+00,166,2,,,,,1
29391,2025-02-09 16:31:43.10943+00,259452,11,,,,,1
29412,2025-02-09 16:31:43.10943+00,259805,9,,,,,1
29393,2025-02-09 16:31:43.10943+00,258634,8,,,,,1
29394,2025-02-09 16:31:43.10943+00,260142,11,,,,,1
29395,2025-02-09 16:31:43.10943+00,260492,10,,,,,1
29396,2025-02-09 16:31:43.10943+00,436,8,,,,,1
29397,2025-02-09 16:31:43.10943+00,260225,11,,,,,1
29398,2025-02-09 16:31:43.10943+00,260225,8,,,,,1
29399,2025-02-09 16:31:43.10943+00,259605,8,,,,,1
29400,2025-02-09 16:31:43.10943+00,259605,11,,,,,1
29401,2025-02-09 16:31:43.10943+00,458,11,,,,,1
29402,2025-02-09 16:31:43.10943+00,458,8,,,,,1
29403,2025-02-09 16:31:43.10943+00,342,8,,,,,1
29404,2025-02-09 16:31:43.10943+00,342,11,,,,,1
29405,2025-02-09 16:31:43.10943+00,258060,8,,,,,1
29406,2025-02-09 16:31:43.10943+00,166,9,,,,,1
29407,2025-02-09 16:31:43.10943+00,42348,10,,,,,1
29408,2025-02-09 16:31:43.10943+00,212873,9,,,,,1
29409,2025-02-09 16:31:43.10943+00,258774,11,,,,,1
29410,2025-02-09 16:31:43.10943+00,258774,10,,,,,1
29411,2025-02-09 16:31:43.10943+00,259452,10,,,,,1
29414,2025-02-09 16:31:43.10943+00,158805,1,,,,,1
29415,2025-02-09 16:31:43.10943+00,158810,3,,,,,1
29416,2025-02-09 16:31:43.10943+00,158811,3,,,,,1
29417,2025-02-09 16:31:43.10943+00,259016,1,,,,,1
29418,2025-02-09 16:31:43.10943+00,259017,1,,,,,1
29420,2025-02-09 16:31:43.10943+00,259706,7,,,,,1
29421,2025-02-09 16:31:43.10943+00,259706,7,,,,,1
29422,2025-02-09 16:31:43.10943+00,259706,7,,,,,1
29423,2025-02-09 16:31:43.10943+00,259706,7,,,,,1
29424,2025-02-09 16:31:43.10943+00,259706,7,,,,,1
29425,2025-02-09 16:31:43.10943+00,259706,7,,,,,1
29426,2025-02-09 16:31:43.10943+00,259706,7,,,,,1
29427,2025-02-09 16:31:43.10943+00,259706,7,,,,,1
29428,2025-02-09 16:31:43.10943+00,259706,7,,,,,1
29429,2025-02-09 16:31:43.10943+00,259706,7,,,,,1
29581,2025-02-09 16:31:43.10943+00,260825,7,,,,,1
29440,2025-02-09 16:31:43.10943+00,272,8,,,,,1
29550,2025-02-09 16:31:43.10943+00,259607,9,,,,,1
29442,2025-02-09 16:31:43.10943+00,257629,11,,,,,1
29443,2025-02-09 16:31:43.10943+00,257629,8,,,,,1
29444,2025-02-09 16:31:43.10943+00,259176,9,,,,,1
29445,2025-02-09 16:31:43.10943+00,259176,11,,,,,1
29446,2025-02-09 16:31:43.10943+00,260435,8,,,,,1
29447,2025-02-09 16:31:43.10943+00,260660,11,,,,,1
29448,2025-02-09 16:31:43.10943+00,260660,8,,,,,1
29449,2025-02-09 16:31:43.10943+00,257680,8,,,,,1
29450,2025-02-09 16:31:43.10943+00,535,8,,,,,1
29451,2025-02-09 16:31:43.10943+00,535,11,,,,,1
29452,2025-02-09 16:31:43.10943+00,259522,8,,,,,1
29454,2025-02-09 16:31:43.10943+00,259970,8,,,,,1
29455,2025-02-09 16:31:43.10943+00,260694,8,,,,,1
29457,2025-02-09 16:31:43.10943+00,166,2,,,,,1
29458,2025-02-09 16:31:43.10943+00,259389,11,,,,,1
29459,2025-02-09 16:31:43.10943+00,259389,8,,,,,1
29460,2025-02-09 16:31:43.10943+00,259621,2,,,,,1
29462,2025-02-09 16:31:43.10943+00,260441,8,,,,,1
29463,2025-02-09 16:31:43.10943+00,260441,11,,,,,1
29464,2025-02-09 16:31:43.10943+00,259156,10,,,,,1
29465,2025-02-09 16:31:43.10943+00,413,10,,,,,1
29466,2025-02-09 16:31:43.10943+00,260711,3,,,,,1
29467,2025-02-09 16:31:43.10943+00,239121,8,,,,,1
29468,2025-02-09 16:31:43.10943+00,239121,10,,,,,1
29469,2025-02-09 16:31:43.10943+00,239121,3,,,,,1
29470,2025-02-09 16:31:43.10943+00,258443,8,,,,,1
29471,2025-02-09 16:31:43.10943+00,258443,11,,,,,1
29472,2025-02-09 16:31:43.10943+00,374,11,,,,,1
29473,2025-02-09 16:31:43.10943+00,260776,4,,,,,1
29474,2025-02-09 16:31:43.10943+00,260776,11,,,,,1
29476,2025-02-09 16:31:43.10943+00,257847,11,,,,,1
29477,2025-02-09 16:31:43.10943+00,257603,11,,,,,1
29478,2025-02-09 16:31:43.10943+00,117,11,,,,,1
29479,2025-02-09 16:31:43.10943+00,417,9,,,,,1
29480,2025-02-09 16:31:43.10943+00,259786,10,,,,,1
29481,2025-02-09 16:31:43.10943+00,251,9,,,,,1
29482,2025-02-09 16:31:43.10943+00,258865,8,,,,,1
29483,2025-02-09 16:31:43.10943+00,259786,11,,,,,1
29484,2025-02-09 16:31:43.10943+00,375,11,,,,,1
29487,2025-02-09 16:31:43.10943+00,190584,7,,,,,1
29486,2025-02-09 16:31:43.10943+00,258298,11,,,,,1
29488,2025-02-09 16:31:43.10943+00,190584,7,,,,,1
29489,2025-02-09 16:31:43.10943+00,190584,7,,,,,1
29495,2025-02-09 16:31:43.10943+00,210,4,,,,,1
29496,2025-02-09 16:31:43.10943+00,210,2,,,,,1
29497,2025-02-09 16:31:43.10943+00,210,8,,,,,1
29499,2025-02-09 16:31:43.10943+00,258222,9,,,,,1
29500,2025-02-09 16:31:43.10943+00,258222,11,,,,,1
29502,2025-02-09 16:31:43.10943+00,260285,11,,,,,1
29503,2025-02-09 16:31:43.10943+00,145109,2,,,,,1
29505,2025-02-09 16:31:43.10943+00,268,11,,,,,1
29506,2025-02-09 16:31:43.10943+00,260630,1,,,,,1
29510,2025-02-09 16:31:43.10943+00,562,9,,,,,1
29513,2025-02-09 16:31:43.10943+00,117,10,,,,,1
29514,2025-02-09 16:31:43.10943+00,259847,2,,,,,1
29516,2025-02-09 16:31:43.10943+00,258079,9,,,,,1
29517,2025-02-09 16:31:43.10943+00,257595,11,,,,,1
29518,2025-02-09 16:31:43.10943+00,260711,8,,,,,1
29519,2025-02-09 16:31:43.10943+00,260746,9,,,,,1
29520,2025-02-09 16:31:43.10943+00,260746,11,,,,,1
29521,2025-02-09 16:31:43.10943+00,258441,1,,,,,1
29523,2025-02-09 16:31:43.10943+00,258842,11,,,,,1
29524,2025-02-09 16:31:43.10943+00,260136,10,,,,,1
29525,2025-02-09 16:31:43.10943+00,212,11,,,,,1
29553,2025-02-09 16:31:43.10943+00,260290,8,,,,,1
29531,2025-02-09 16:31:43.10943+00,259541,2,,,,,1
29562,2025-02-09 16:31:43.10943+00,622,8,,,,,1
29563,2025-02-09 16:31:43.10943+00,260558,2,,,,,1
29566,2025-02-09 16:31:43.10943+00,260654,7,,,,,1
29620,2025-02-09 16:31:43.10943+00,258502,8,,,,,1
29594,2025-02-09 16:31:43.10943+00,257751,5,,,,,1
29571,2025-02-09 16:31:43.10943+00,237834,9,,,,,1
29574,2025-02-09 16:31:43.10943+00,260285,8,,,,,1
29582,2025-02-09 16:31:43.10943+00,260826,1,,,,,1
29589,2025-02-09 16:31:43.10943+00,260828,7,,,,,1
29588,2025-02-09 16:31:43.10943+00,260827,7,,,,,1
29590,2025-02-09 16:31:43.10943+00,260007,7,,,,,1
29593,2025-02-09 16:31:43.10943+00,258594,11,,,,,1
29598,2025-02-09 16:31:43.10943+00,257751,5,,,,,1
29602,2025-02-09 16:31:43.10943+00,258903,8,,,,,1
29600,2025-02-09 16:31:43.10943+00,633,5,,,,,1
29603,2025-02-09 16:31:43.10943+00,260196,8,,,,,1
29609,2025-02-09 16:31:43.10943+00,260830,3,,,,,1
29622,2025-02-09 16:31:43.10943+00,259190,2,,,,,1
29610,2025-02-09 16:31:43.10943+00,260830,11,,,,,1
29608,2025-02-09 16:31:43.10943+00,1581,2,,,,,1
29611,2025-02-09 16:31:43.10943+00,260830,8,,,,,1
29623,2025-02-09 16:31:43.10943+00,259190,11,,,,,1
29624,2025-02-09 16:31:43.10943+00,260835,2,,,,,1
29625,2025-02-09 16:31:43.10943+00,260835,11,,,,,1
29626,2025-02-09 16:31:43.10943+00,260835,8,,,,,1
29627,2025-02-09 16:31:43.10943+00,260836,2,,,,,1
29629,2025-02-09 16:31:43.10943+00,44513,1,,,,,1
29630,2025-02-09 16:31:43.10943+00,44513,11,,,,,1
29631,2025-02-09 16:31:43.10943+00,260077,11,,,,,1
29632,2025-02-09 16:31:43.10943+00,260837,1,,,,,1
29633,2025-02-09 16:31:43.10943+00,260837,11,,,,,1
29634,2025-02-09 16:31:43.10943+00,260837,8,,,,,1
29635,2025-02-09 16:31:43.10943+00,260007,7,,,,,1
29636,2025-02-09 16:31:43.10943+00,260838,7,,,,,1
29637,2025-02-09 16:31:43.10943+00,260839,7,,,,,1
29638,2025-02-09 16:31:43.10943+00,260840,7,,,,,1
29639,2025-02-09 16:31:43.10943+00,260841,1,,,,,1
29640,2025-02-09 16:31:43.10943+00,260841,8,,,,,1
29641,2025-02-09 16:31:43.10943+00,260841,11,,,,,1
29642,2025-02-09 16:31:43.10943+00,260451,2,,,,,1
29643,2025-02-09 16:31:43.10943+00,260842,2,,,,,1
29645,2025-02-09 16:31:43.10943+00,260844,1,,,,,1
